Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR492239,2012-05-31 14:52:53,2012-05-31 14:52:53,73028927,14751843254,73028927,202,9660,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492239/SRR492239.sra,SRX144866,Cvi-0_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS311326,SAMN00990152,simple,3702,Arabidopsis thaliana,Cvi-0,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,B4D5DC99916973B8BE6FD813C922695B,27E512204A69D392F0818CF9F5166E43
SRR492242,2012-05-31 14:52:53,2012-05-31 14:52:53,36017893,7275614386,36017893,202,4806,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492242/SRR492242.sra,SRX144869,Dem-4_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS311327,SAMN00990153,simple,3702,Arabidopsis thaliana,Dem-4,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,C06F25DAE1D99D932746285F9B6C593C,51AAAFA1FBC63EE308D3F421DF12CA63
SRR492240,2012-05-31 14:52:53,2012-05-31 14:52:53,38597995,7796794990,38597995,202,4853,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492240/SRR492240.sra,SRX144867,Da(1)-12_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS071827,SAMN00012634,simple,3702,Arabidopsis thaliana,Da(1)-12,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,64B8DE138626BD5C82DEDB59765D52F2,95CC1E8BC5200DE05B3B2EA91936FCC0
SRR492237,2012-05-31 14:52:53,2012-05-31 14:52:53,39118907,7902019214,39118907,202,4959,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492237/SRR492237.sra,SRX144864,Co-1_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS071825,SAMN00012632,simple,3702,Arabidopsis thaliana,Co-1,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,5A6F718EB5F5CBCAFD577DF90C9560E9,BFD5A4C0C45EF8DE37F2EACD5B30FD2B
SRR492243,2012-05-31 14:52:53,2012-05-31 14:52:53,38249497,7726398394,38249497,202,4816,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492243/SRR492243.sra,SRX144870,Di-G_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS066140,SAMN00012280,simple,3702,Arabidopsis thaliana,Di-G,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,D54D58D737030E785CF90D812EDD9567,B348660A3CDE43CC50D1679825189211
SRR492246,2012-05-31 14:52:53,2012-05-31 14:52:53,38000719,7676145238,38000719,202,4772,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492246/SRR492246.sra,SRX144873,Dr-0_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS071831,SAMN00012638,simple,3702,Arabidopsis thaliana,Dr-0,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,563720F5472FFB716ACF1E1CEDB86B04,7532FFD440CF3277DC17451DCCAA18BC
SRR492241,2012-05-31 14:52:53,2012-05-31 14:52:53,73670523,14881445646,73670523,202,9949,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492241/SRR492241.sra,SRX144868,Db-1_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS071828,SAMN00012635,simple,3702,Arabidopsis thaliana,Db-1,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,A4B33AF33D87CC05B1C1ADE7E5B9D467,52CA08C762FB3512850E038DA2201C2D
SRR492248,2012-05-31 14:52:53,2012-05-31 14:52:53,56231439,11358750678,56231439,202,7769,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492248/SRR492248.sra,SRX144875,DraII-1_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS311328,SAMN00990154,simple,3702,Arabidopsis thaliana,DraII-1,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,7AFB3F3CDC07C860B27A96BFDC28345C,C01B517635184DFAB4D4ACAF59431FB8
SRR492249,2012-05-31 14:52:53,2012-05-31 14:52:53,24955834,5041078468,24955834,202,3229,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492249/SRR492249.sra,SRX144876,DraIII-1_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS311329,SAMN00990155,simple,3702,Arabidopsis thaliana,DraIII-1,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,0439D57E243F78A4A4C11EDC5EA5C0AE,C5B1955D4EFA9C093DE2EACD61289657
SRR492250,2012-05-31 14:52:53,2012-05-31 14:52:53,48036724,9703418248,48036724,202,6498,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492250/SRR492250.sra,SRX144877,Duk_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS311330,SAMN00990156,simple,3702,Arabidopsis thaliana,Duk,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,B202966DD9AAD3CD07EBCDD5D7969D3A,43662C183036B72E5863D6A60BEEC139
SRR492247,2012-05-31 14:52:53,2012-05-31 14:52:53,35247443,7119983486,35247443,202,4418,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492247/SRR492247.sra,SRX144874,Dra-0_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS071832,SAMN00012639,simple,3702,Arabidopsis thaliana,Dra-0,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,D62EA2124335097D01E4BEE7125E56C9,E508D7819C2FB722F08785CBEF1C272A
SRR492252,2012-05-31 14:52:53,2012-05-31 14:52:53,47136560,9521585120,47136560,202,6345,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492252/SRR492252.sra,SRX144879,Ei-2_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS071834,SAMN00012641,simple,3702,Arabidopsis thaliana,Ei-2,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,6D202EAFBEA39CBCFB3A2575CBD69DD6,CC201BB289807C78CAA0B8094CE44DEE
SRR492253,2012-05-31 14:52:53,2012-05-31 14:52:53,35212319,7112888438,35212319,202,4420,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492253/SRR492253.sra,SRX144900,Gre-0_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS072457,SAMN00012679,simple,3702,Arabidopsis thaliana,Gre-0,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,9F32968ACB60EFB8231C9E60E13EF46B,C12D8E30C87B2B1A66B0DA32A5C18F06
SRR492254,2012-05-31 14:52:53,2012-05-31 14:52:53,83573400,16881826800,83573400,202,11233,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492254/SRR492254.sra,SRX144880,El-0_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS071835,SAMN00012642,simple,3702,Arabidopsis thaliana,El-0,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,3B8575946C5914553E9AF3B5616BFAB3,7670F59158438C5BDE416218EAF9C84E
SRR492255,2012-05-31 14:52:53,2012-05-31 14:52:53,35799872,7231574144,35799872,202,4553,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492255/SRR492255.sra,SRX144881,Ema-1_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS071836,SAMN00012643,simple,3702,Arabidopsis thaliana,Ema-1,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,E2F574AB994D834973177DD184BE62AF,01C7AFA1B82EC18DF73C55F2D2F9D4BA
SRR492244,2012-05-31 14:52:53,2012-05-31 14:52:53,40195970,8119585940,40195970,202,5156,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492244/SRR492244.sra,SRX144871,Dja-1_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS071829,SAMN00012636,simple,3702,Arabidopsis thaliana,Dja-1,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,269A78E88958587BD8253207CFCBD076,C99E63A498C489D191F5952D5DF1C69F
SRR492257,2012-05-31 14:52:53,2012-05-31 14:52:53,44812664,9052158128,44812664,202,5746,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492257/SRR492257.sra,SRX144883,En-2_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS071837,SAMN00012644,simple,3702,Arabidopsis thaliana,En-2,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,5F01F1EDDE5C2CE1B3D09DCD51842E7B,246F99C7EBE1F7CA8C11BF5FFC7D77ED
SRR492258,2012-05-31 14:52:53,2012-05-31 14:52:53,49519718,10002983036,49519718,202,6338,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492258/SRR492258.sra,SRX144884,En-D_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS071838,SAMN00012645,simple,3702,Arabidopsis thaliana,En-D,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,4464BF53548F43A3655D04E442C16683,1648A75D5D0E83C2850F2666C1537AD6
SRR492259,2012-05-31 14:52:53,2012-05-31 14:52:53,61715538,12466538676,61715538,202,7947,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492259/SRR492259.sra,SRX144885,Er-0_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS066148,SAMN00012288,simple,3702,Arabidopsis thaliana,Er-0,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,F6B91D54778B6D66008C62B4FD0F1CBC,D5C0EA51216F12CEC65F4996EEF674C7
SRR492260,2012-05-31 14:52:53,2012-05-31 14:52:53,47859935,9667706870,47859935,202,6158,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492260/SRR492260.sra,SRX144886,Es-0_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS072428,SAMN00012650,simple,3702,Arabidopsis thaliana,Es-0,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,00A901769E02949043956AD85AABA204,DF2EA2C42372AB0FDDCE7F0EFEAD812D
SRR492261,2012-05-31 14:52:53,2012-05-31 14:52:53,40647001,8210694202,40647001,202,5180,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492261/SRR492261.sra,SRX144887,Est_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS072429,SAMN00012651,simple,3702,Arabidopsis thaliana,Est,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,0E8FE2793A40F2799C77EF28789757EB,F730D84E36E1A90F14C8663F98F47452
SRR492262,2012-05-31 14:52:53,2012-05-31 14:52:53,64251462,12978795324,64251462,202,8274,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492262/SRR492262.sra,SRX144888,Et-0_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS066157,SAMN00012297,simple,3702,Arabidopsis thaliana,Et-0,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,590D687E73A2596BE153125012CF8818,46C6F12696B83A9A918E72FF99CAF847
SRR492245,2012-05-31 14:52:53,2012-05-31 14:52:53,66190323,13370445246,66190323,202,8965,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492245/SRR492245.sra,SRX144872,Do-0_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS071830,SAMN00012637,simple,3702,Arabidopsis thaliana,Do-0,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,21A336107378C7948157EB2D45116E67,5D9476F4331675D260BD106CEE9F536A
SRR492264,2012-05-31 14:52:53,2012-05-31 14:52:53,44327270,8954108540,44327270,202,5688,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492264/SRR492264.sra,SRX144890,Fi-0_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS072431,SAMN00012653,simple,3702,Arabidopsis thaliana,Fi-0,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,0E5243901DA7FF40DC312A07706C3504,C6CA50E8EA1A52031E6C8A8ACABE51E6
SRR492265,2012-05-31 14:52:53,2012-05-31 14:52:53,39586934,7996560668,39586934,202,5029,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492265/SRR492265.sra,SRX144891,Fr-2_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS072432,SAMN00012654,simple,3702,Arabidopsis thaliana,Fr-2,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,7A618930B9151E9D1BEAD2F2134BB32D,EA4A5B963EE2BBCCA26C2921130B7E46
SRR492256,2012-05-31 14:52:53,2012-05-31 14:52:53,27308348,5516286296,27308348,202,3647,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492256/SRR492256.sra,SRX144882,En-1_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS311331,SAMN00990157,simple,3702,Arabidopsis thaliana,En-1,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,B3A05A5DD1CCA294C9FC5CB12607BA2C,45A9A2095BC49EABDE2A5FBAC1B84B9C
SRR492267,2012-05-31 14:52:53,2012-05-31 14:52:53,41563588,8395844776,41563588,202,5505,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492267/SRR492267.sra,SRX144893,Ge-0_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS311332,SAMN00990158,simple,3702,Arabidopsis thaliana,Ge-0,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,51B059B245AA6DD4BEB222845946C764,FE9A795656221D075D6D3DA587F5F898
SRR492268,2012-05-31 14:52:53,2012-05-31 14:52:53,76739787,15501436974,76739787,202,10388,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492268/SRR492268.sra,SRX144894,Gel-1_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS072435,SAMN00012657,simple,3702,Arabidopsis thaliana,Gel-1,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,9C67288C2C6BA18A5E003774E8BBE69C,2B017E6FEC4B017EB60EDEDE1100D728
SRR492269,2012-05-31 14:52:53,2012-05-31 14:52:53,44689102,9027198604,44689102,202,6076,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492269/SRR492269.sra,SRX144895,Gie-0_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS072436,SAMN00012658,simple,3702,Arabidopsis thaliana,Gie-0,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,887EDF99C3DB6323A4FFE7388E4115EF,9A1FCD011F3D795E83C040FE68DA591C
SRR492270,2012-05-31 14:52:53,2012-05-31 14:52:53,53490891,10805159982,53490891,202,6849,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492270/SRR492270.sra,SRX144896,Gifu-2_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS072437,SAMN00012659,simple,3702,Arabidopsis thaliana,Gifu-2,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,526E2D3ABD26AB912F1756605E97BE77,4B63DAC57997E0EE154BBEA4D8219388
SRR492271,2012-05-31 14:52:53,2012-05-31 14:52:53,95301025,19250807050,95301025,202,12491,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492271/SRR492271.sra,SRX144897,Got-22_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS311333,SAMN00990159,simple,3702,Arabidopsis thaliana,Got-22,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,533B2D2F665E3831E0DFA44FEAE4757D,17CBBAB296B7801140EBA376E5791BAA
SRR492263,2012-05-31 14:52:53,2012-05-31 14:52:53,31003793,6262766186,31003793,202,3913,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492263/SRR492263.sra,SRX144889,Etna-2_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS072430,SAMN00012652,simple,3702,Arabidopsis thaliana,Etna-2,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,C840CD1B4479BB787144A5AC1DEE777D,6529E1D101DD71642FACA041E805A274
SRR492251,2012-05-31 14:52:53,2012-05-31 14:52:53,37743931,7624274062,37743931,202,4776,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492251/SRR492251.sra,SRX144878,Durh-1_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS071833,SAMN00012640,simple,3702,Arabidopsis thaliana,Durh-1,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,B5AAE96CAA69C654F47B6E77666C826A,6B6E9034E90BABD5DF64D2BC81B1037E
SRR492274,2012-05-31 14:52:53,2012-05-31 14:52:53,34318473,6932331546,34318473,202,4147,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492274/SRR492274.sra,SRX144901,Gu-0_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS072458,SAMN00012680,simple,3702,Arabidopsis thaliana,Gu-0,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,C5F29E96F34A0C2B05A6231A31C910C2,CC582BDA2B3EC706E9AC6156A4FEB7FF
SRR492272,2012-05-31 14:52:53,2012-05-31 14:52:53,54078162,10923788724,54078162,202,6920,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492272/SRR492272.sra,SRX144898,Got-7_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS072438,SAMN00012660,simple,3702,Arabidopsis thaliana,Got-7,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,1DDD803E11ED4B6C38F3E7E1922AB605,B54452FB6BADC26D933B72F1775B5B3F
SRR492276,2012-05-31 14:52:53,2012-05-31 14:52:53,39596478,7998488556,39596478,202,5079,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492276/SRR492276.sra,SRX144903,Ha-0_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS072460,SAMN00012682,simple,3702,Arabidopsis thaliana,Ha-0,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,715C26C60FCA3F901F478AFCAAF23045,41D34FDD10C2C906C6DC04BEEE7D307C
SRR492273,2012-05-31 14:52:53,2012-05-31 14:52:53,38847901,7847276002,38847901,202,4953,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492273/SRR492273.sra,SRX144899,Gr-1_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS072456,SAMN00012678,simple,3702,Arabidopsis thaliana,Gr-1,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,7B71C55642D5DA0EE5CE422C995487B9,76BD3B163756D59E7FA6845F819EC747
SRR492278,2012-05-31 14:52:53,2012-05-31 14:52:53,51479667,10398892734,51479667,202,6622,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492278/SRR492278.sra,SRX144905,Hey-1_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS311334,SAMN00990160,simple,3702,Arabidopsis thaliana,Hey-1,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,5E907F01F1E3DAB5D1B348752777767C,652B022700FC3566D56545F410794385
SRR492266,2012-05-31 14:52:53,2012-05-31 14:52:53,40456184,8172149168,40456184,202,5186,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492266/SRR492266.sra,SRX144892,Ga-0_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS072433,SAMN00012655,simple,3702,Arabidopsis thaliana,Ga-0,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,998BD5DDDF81294378681E5974C9014C,6DF42A82BB25F417919C532BE6278FFD
SRR492280,2012-05-31 14:52:53,2012-05-31 14:52:53,33164077,6699143554,33164077,202,4179,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492280/SRR492280.sra,SRX144907,Hn-0_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS311335,SAMN00990161,simple,3702,Arabidopsis thaliana,Hn-0,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,B55D4FA0A1D5CBC9069E90F9C4EF1FB6,A0530833684904CCCFB14BE79B5401BD
SRR492281,2012-05-31 14:52:53,2012-05-31 14:52:53,47076786,9509510772,47076786,202,6343,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492281/SRR492281.sra,SRX144908,Hod_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS311336,SAMN00990162,simple,3702,Arabidopsis thaliana,Hod,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,54E4761EF4905B041E0DAEB92D28B9DE,14C504EB08C9D0445337E2C85AAED44C
SRR492282,2012-05-31 14:52:53,2012-05-31 14:52:53,52729838,10651427276,52729838,202,6908,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492282/SRR492282.sra,SRX144909,HR-10_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS311337,SAMN00990163,simple,3702,Arabidopsis thaliana,HR-10,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,E82E3FB6C7C4303D0B74959C85184454,4BF8601748A9DBD142E438D132BA9B34
